minute,day,flow.category,side,bee/wind orientation,flight direction,fast slow
56,06_10_17',0.25,RITE',UW',NEST',SLOW'
56,06_10_17',0.25,RITE',UW',NEST',SLOW'
56,06_10_17',0.25,RITE',UW',NEST',SLOW'
56,06_10_17',-1.07,LEFT',UW',FEED',FAST'
56,06_10_17',-1.07,LEFT',DW',NEST',FAST'
56,06_10_17',0.25,RITE',UW',NEST',SLOW'
57,06_10_17',0.25,RITE',DW',FEED',SLOW'
57,06_10_17',0.25,RITE',DW',FEED',SLOW'
57,06_10_17',0.25,RITE',DW',FEED',SLOW'
57,06_10_17',0.25,RITE',UW',NEST',SLOW'
57,06_10_17',0.25,RITE',UW',NEST',SLOW'
57,06_10_17',0.25,RITE',UW',NEST',SLOW'
57,06_10_17',0.25,RITE',UW',NEST',SLOW'
57,06_10_17',-1.07,LEFT',UW',FEED',FAST'
57,06_10_17',-1.07,LEFT',DW',NEST',FAST'
58,06_10_17',0.25,RITE',DW',FEED',SLOW'
58,06_10_17',0.25,RITE',UW',NEST',SLOW'
59,06_10_17',-1.07,LEFT',DW',NEST',FAST'
59,06_10_17',-1.07,LEFT',UW',FEED',FAST'
60,06_10_17',0.25,RITE',DW',FEED',SLOW'
61,06_10_17',0.25,RITE',DW',FEED',SLOW'
61,06_10_17',0.25,RITE',UW',NEST',SLOW'
62,06_10_17',0.25,RITE',UW',NEST',SLOW'
62,06_10_17',-1.07,LEFT',UW',FEED',FAST'
62,06_10_17',-1.07,LEFT',UW',FEED',FAST'
62,06_10_17',0.25,RITE',UW',NEST',SLOW'
63,06_10_17',0.25,RITE',UW',NEST',SLOW'
63,06_10_17',-1.07,LEFT',UW',FEED',FAST'
63,06_10_17',-1.07,LEFT',UW',FEED',FAST'
63,06_10_17',-1.07,LEFT',DW',NEST',FAST'
65,06_10_17',0.25,RITE',UW',NEST',SLOW'
65,06_10_17',0.25,RITE',UW',NEST',SLOW'
66,06_10_17',-1.07,LEFT',UW',FEED',FAST'
66,06_10_17',0.25,RITE',DW',FEED',SLOW'
66,06_10_17',-1.07,LEFT',DW',NEST',FAST'
66,06_10_17',0.25,RITE',UW',NEST',SLOW'
66,06_10_17',0.25,RITE',DW',FEED',SLOW'
66,06_10_17',0.25,RITE',UW',NEST',SLOW'
67,06_10_17',0.25,RITE',DW',FEED',SLOW'
67,06_10_17',0.25,RITE',UW',NEST',SLOW'
67,06_10_17',-1.07,LEFT',UW',FEED',FAST'
67,06_10_17',0.25,RITE',UW',NEST',SLOW'
68,06_10_17',0.25,RITE',UW',NEST',SLOW'
68,06_10_17',0.25,RITE',DW',FEED',SLOW'
68,06_10_17',0.25,RITE',DW',FEED',SLOW'
68,06_10_17',-1.07,LEFT',DW',NEST',FAST'
69,06_10_17',0.25,RITE',DW',FEED',SLOW'
69,06_10_17',-1.07,LEFT',UW',FEED',FAST'
70,06_10_17',-1.07,LEFT',UW',FEED',FAST'
70,06_10_17',0.25,RITE',UW',NEST',SLOW'
71,06_10_17',-1.07,LEFT',DW',NEST',FAST'
71,06_10_17',0.25,RITE',UW',NEST',SLOW'
71,06_10_17',-1.07,LEFT',DW',NEST',FAST'
71,06_10_17',-1.07,LEFT',UW',FEED',FAST'
71,06_10_17',-1.07,LEFT',DW',NEST',FAST'
71,06_10_17',-1.07,LEFT',DW',NEST',FAST'
72,06_10_17',0.25,RITE',UW',NEST',SLOW'
73,06_10_17',-1.07,LEFT',UW',FEED',FAST'
73,06_10_17',-1.07,LEFT',DW',NEST',FAST'
73,06_10_17',-1.07,LEFT',UW',FEED',FAST'
74,06_10_17',0.25,RITE',UW',NEST',SLOW'
74,06_10_17',-1.07,LEFT',UW',FEED',FAST'
74,06_10_17',0.25,RITE',DW',FEED',SLOW'
75,06_10_17',-1.07,LEFT',UW',FEED',FAST'
76,06_10_17',-1.07,LEFT',UW',FEED',FAST'
76,06_10_17',-1.07,LEFT',UW',FEED',FAST'
76,06_10_17',-1.07,LEFT',UW',FEED',FAST'
76,06_10_17',-1.07,LEFT',DW',NEST',FAST'
76,06_10_17',-1.07,LEFT',DW',NEST',FAST'
77,06_10_17',0.25,RITE',DW',FEED',SLOW'
78,06_10_17',-1.07,LEFT',DW',NEST',FAST'
78,06_10_17',0.25,RITE',UW',NEST',SLOW'
79,06_10_17',0.25,RITE',DW',FEED',SLOW'
80,06_10_17',0.25,RITE',UW',NEST',SLOW'
80,06_10_17',-1.07,LEFT',UW',FEED',FAST'
80,06_10_17',0.25,RITE',UW',NEST',SLOW'
81,06_10_17',-1.07,LEFT',UW',FEED',FAST'
81,06_10_17',0.25,RITE',UW',NEST',SLOW'
82,06_10_17',-1.07,LEFT',UW',FEED',FAST'
83,06_10_17',-1.07,LEFT',UW',FEED',FAST'
83,06_10_17',-1.07,LEFT',UW',FEED',FAST'
83,06_10_17',0.25,RITE',UW',NEST',SLOW'
85,06_10_17',-1.07,LEFT',DW',NEST',FAST'
85,06_10_17',-1.07,LEFT',DW',NEST',FAST'
86,06_10_17',-1.07,LEFT',DW',NEST',FAST'
86,06_10_17',0.25,RITE',UW',NEST',SLOW'
86,06_10_17',0.25,RITE',UW',NEST',SLOW'
86,06_10_17',-1.07,LEFT',DW',NEST',FAST'
86,06_10_17',-1.07,LEFT',UW',FEED',FAST'
86,06_10_17',-1.07,LEFT',UW',FEED',FAST'
87,06_10_17',-1.07,LEFT',DW',NEST',FAST'
87,06_10_17',0.25,RITE',UW',NEST',SLOW'
88,06_10_17',-1.07,LEFT',UW',FEED',FAST'
88,06_10_17',-1.07,LEFT',UW',FEED',FAST'
89,06_10_17',-1.07,LEFT',UW',FEED',FAST'
89,06_10_17',0.25,RITE',UW',NEST',SLOW'
90,06_10_17',0.25,RITE',UW',NEST',SLOW'
90,06_10_17',0.25,RITE',DW',FEED',SLOW'
91,06_10_17',-1.07,LEFT',DW',NEST',FAST'
91,06_10_17',-1.07,LEFT',UW',FEED',FAST'
91,06_10_17',-1.07,LEFT',DW',NEST',FAST'
92,06_10_17',0.25,RITE',UW',NEST',SLOW'
93,06_10_17',-1.07,LEFT',DW',NEST',FAST'
93,06_10_17',0.25,RITE',UW',NEST',SLOW'
94,06_10_17',0.25,RITE',UW',NEST',SLOW'
94,06_10_17',0.25,RITE',UW',NEST',SLOW'
94,06_10_17',-1.07,LEFT',DW',NEST',FAST'
95,06_10_17',0.25,RITE',UW',NEST',SLOW'
95,06_10_17',-1.07,LEFT',DW',NEST',FAST'
96,06_10_17',-1.07,LEFT',UW',FEED',FAST'
96,06_10_17',0.25,RITE',UW',NEST',SLOW'
96,06_10_17',0.25,RITE',UW',NEST',SLOW'
96,06_10_17',-1.07,LEFT',UW',FEED',FAST'
97,06_10_17',-1.07,LEFT',DW',NEST',FAST'
98,06_10_17',0.25,RITE',UW',NEST',SLOW'
98,06_10_17',0.25,RITE',UW',NEST',SLOW'
99,06_10_17',0.25,RITE',UW',NEST',SLOW'
100,06_10_17',-1.07,LEFT',DW',NEST',FAST'
101,06_10_17',-1.07,LEFT',UW',FEED',FAST'
101,06_10_17',0.25,RITE',DW',FEED',SLOW'
101,06_10_17',-1.07,LEFT',UW',FEED',FAST'
103,06_10_17',0.25,RITE',DW',FEED',SLOW'
104,06_10_17',-1.07,LEFT',UW',FEED',FAST'
104,06_10_17',-1.07,LEFT',UW',FEED',FAST'
104,06_10_17',0.25,RITE',UW',NEST',SLOW'
104,06_10_17',-1.07,LEFT',UW',FEED',FAST'
104,06_10_17',-1.07,LEFT',UW',FEED',FAST'
105,06_10_17',-1.07,LEFT',UW',FEED',FAST'
106,06_10_17',0.25,RITE',UW',NEST',SLOW'
107,06_10_17',-1.07,LEFT',DW',NEST',FAST'
107,06_10_17',0.25,RITE',UW',NEST',SLOW'
108,06_10_17',-1.07,LEFT',DW',NEST',FAST'
108,06_10_17',0.25,RITE',UW',NEST',SLOW'
108,06_10_17',0.25,RITE',UW',NEST',SLOW'
109,06_10_17',0.25,RITE',UW',NEST',SLOW'
109,06_10_17',-1.07,LEFT',UW',FEED',FAST'
110,06_10_17',-1.07,LEFT',UW',FEED',FAST'
110,06_10_17',-1.07,LEFT',UW',FEED',FAST'
110,06_10_17',-1.07,LEFT',UW',FEED',FAST'
112,06_10_17',-1.07,LEFT',DW',NEST',FAST'
112,06_10_17',0.25,RITE',UW',NEST',SLOW'
112,06_10_17',-1.07,LEFT',UW',FEED',FAST'
113,06_10_17',0.25,RITE',DW',FEED',SLOW'
113,06_10_17',0.25,RITE',DW',FEED',SLOW'
114,06_10_17',-1.07,LEFT',UW',FEED',FAST'
114,06_10_17',0.25,RITE',UW',NEST',SLOW'
114,06_10_17',0.25,RITE',UW',NEST',SLOW'
114,06_10_17',0.25,RITE',UW',NEST',SLOW'
114,06_10_17',0.25,RITE',DW',FEED',SLOW'
115,06_10_17',0.25,RITE',UW',NEST',SLOW'
115,06_10_17',0.25,RITE',UW',NEST',SLOW'
116,06_10_17',-1.07,LEFT',DW',NEST',FAST'
116,06_10_17',0.25,RITE',UW',NEST',SLOW'
117,06_10_17',0.25,RITE',UW',NEST',SLOW'
118,06_10_17',-1.07,LEFT',UW',FEED',FAST'
121,06_10_17',0.25,RITE',UW',NEST',SLOW'
121,06_10_17',0.25,RITE',UW',NEST',SLOW'
121,06_10_17',0.25,RITE',UW',NEST',SLOW'
121,06_10_17',0.25,RITE',UW',NEST',SLOW'
121,06_10_17',0.25,RITE',UW',NEST',SLOW'
1,06_11_17',1.19,RITE',DW',FEED',FAST'
1,06_11_17',-1.19,LEFT',UW',FEED',FAST'
1,06_11_17',-1.19,LEFT',DW',NEST',FAST'
1,06_11_17',1.19,RITE',UW',NEST',FAST'
2,06_11_17',-1.19,LEFT',UW',FEED',FAST'
2,06_11_17',1.19,RITE',UW',NEST',FAST'
2,06_11_17',-1.19,LEFT',DW',NEST',FAST'
2,06_11_17',-1.19,LEFT',DW',NEST',FAST'
2,06_11_17',-1.19,LEFT',DW',NEST',FAST'
2,06_11_17',-1.19,LEFT',DW',NEST',FAST'
3,06_11_17',-1.19,LEFT',UW',FEED',FAST'
3,06_11_17',1.19,RITE',UW',NEST',FAST'
3,06_11_17',-1.19,LEFT',DW',NEST',FAST'
3,06_11_17',-1.19,LEFT',UW',FEED',FAST'
4,06_11_17',-1.19,LEFT',UW',FEED',FAST'
4,06_11_17',1.19,RITE',UW',NEST',FAST'
5,06_11_17',1.19,RITE',DW',FEED',FAST'
5,06_11_17',-1.19,LEFT',UW',FEED',FAST'
5,06_11_17',-1.19,LEFT',UW',FEED',FAST'
5,06_11_17',1.19,RITE',UW',NEST',FAST'
5,06_11_17',-1.19,LEFT',UW',FEED',FAST'
5,06_11_17',-1.19,LEFT',DW',NEST',FAST'
6,06_11_17',-1.19,LEFT',DW',NEST',FAST'
6,06_11_17',-1.19,LEFT',UW',FEED',FAST'
6,06_11_17',1.19,RITE',UW',NEST',FAST'
7,06_11_17',1.19,RITE',UW',NEST',FAST'
7,06_11_17',1.19,RITE',DW',FEED',FAST'
7,06_11_17',1.19,RITE',UW',NEST',FAST'
7,06_11_17',1.19,RITE',UW',NEST',FAST'
8,06_11_17',-1.19,LEFT',UW',FEED',FAST'
8,06_11_17',-1.19,LEFT',UW',FEED',FAST'
8,06_11_17',-1.19,LEFT',DW',NEST',FAST'
8,06_11_17',1.19,RITE',UW',NEST',FAST'
9,06_11_17',1.19,RITE',DW',FEED',FAST'
9,06_11_17',1.19,RITE',DW',FEED',FAST'
9,06_11_17',1.19,RITE',DW',FEED',FAST'
10,06_11_17',1.19,RITE',UW',NEST',FAST'
10,06_11_17',1.19,RITE',UW',NEST',FAST'
10,06_11_17',-1.19,LEFT',DW',NEST',FAST'
11,06_11_17',1.19,RITE',UW',NEST',FAST'
11,06_11_17',1.19,RITE',UW',NEST',FAST'
12,06_11_17',1.19,RITE',DW',FEED',FAST'
12,06_11_17',-1.19,LEFT',DW',NEST',FAST'
14,06_11_17',-1.19,LEFT',UW',FEED',FAST'
14,06_11_17',1.19,RITE',UW',NEST',FAST'
15,06_11_17',1.19,RITE',UW',NEST',FAST'
15,06_11_17',1.19,RITE',UW',NEST',FAST'
15,06_11_17',1.19,RITE',DW',FEED',FAST'
15,06_11_17',-1.19,LEFT',DW',NEST',FAST'
15,06_11_17',1.19,RITE',UW',NEST',FAST'
15,06_11_17',1.19,RITE',UW',NEST',FAST'
16,06_11_17',1.19,RITE',UW',NEST',FAST'
16,06_11_17',1.19,RITE',DW',FEED',FAST'
16,06_11_17',-1.19,LEFT',DW',NEST',FAST'
16,06_11_17',-1.19,LEFT',UW',FEED',FAST'
17,06_11_17',-1.19,LEFT',UW',FEED',FAST'
17,06_11_17',1.19,RITE',DW',FEED',FAST'
17,06_11_17',1.19,RITE',DW',FEED',FAST'
18,06_11_17',1.19,RITE',UW',NEST',FAST'
19,06_11_17',-1.19,LEFT',UW',FEED',FAST'
19,06_11_17',-1.19,LEFT',UW',FEED',FAST'
19,06_11_17',1.19,RITE',UW',NEST',FAST'
19,06_11_17',1.19,RITE',UW',NEST',FAST'
20,06_11_17',1.19,RITE',UW',NEST',FAST'
20,06_11_17',1.19,RITE',DW',FEED',FAST'
21,06_11_17',1.19,RITE',UW',NEST',FAST'
21,06_11_17',-1.19,LEFT',UW',FEED',FAST'
21,06_11_17',1.19,RITE',UW',NEST',FAST'
22,06_11_17',1.19,RITE',UW',NEST',FAST'
23,06_11_17',-1.19,LEFT',UW',FEED',FAST'
23,06_11_17',-1.19,LEFT',UW',FEED',FAST'
23,06_11_17',-1.19,LEFT',DW',NEST',FAST'
23,06_11_17',-1.19,LEFT',UW',FEED',FAST'
24,06_11_17',-1.19,LEFT',DW',NEST',FAST'
24,06_11_17',1.19,RITE',UW',NEST',FAST'
24,06_11_17',1.19,RITE',UW',NEST',FAST'
25,06_11_17',1.19,RITE',DW',FEED',FAST'
25,06_11_17',1.19,RITE',UW',NEST',FAST'
25,06_11_17',1.19,RITE',UW',NEST',FAST'
25,06_11_17',-1.19,LEFT',DW',NEST',FAST'
26,06_11_17',1.19,RITE',DW',FEED',FAST'
26,06_11_17',1.19,RITE',DW',FEED',FAST'
26,06_11_17',-1.19,LEFT',UW',FEED',FAST'
27,06_11_17',1.19,RITE',UW',NEST',FAST'
27,06_11_17',1.19,RITE',UW',NEST',FAST'
27,06_11_17',-1.19,LEFT',UW',FEED',FAST'
28,06_11_17',-1.19,LEFT',UW',FEED',FAST'
29,06_11_17',-1.19,LEFT',UW',FEED',FAST'
29,06_11_17',-1.19,LEFT',DW',NEST',FAST'
30,06_11_17',-1.19,LEFT',UW',FEED',FAST'
30,06_11_17',-1.19,LEFT',UW',FEED',FAST'
30,06_11_17',1.19,RITE',DW',FEED',FAST'
30,06_11_17',-1.19,LEFT',DW',NEST',FAST'
30,06_11_17',-1.19,LEFT',UW',FEED',FAST'
30,06_11_17',-1.19,LEFT',UW',FEED',FAST'
30,06_11_17',1.19,RITE',UW',NEST',FAST'
31,06_11_17',1.19,RITE',DW',FEED',FAST'
32,06_11_17',-1.19,LEFT',UW',FEED',FAST'
33,06_11_17',-1.19,LEFT',UW',FEED',FAST'
33,06_11_17',1.19,RITE',UW',NEST',FAST'
33,06_11_17',-1.19,LEFT',DW',NEST',FAST'
33,06_11_17',-1.19,LEFT',UW',FEED',FAST'
33,06_11_17',1.19,RITE',UW',NEST',FAST'
34,06_11_17',-1.19,LEFT',UW',FEED',FAST'
34,06_11_17',-1.19,LEFT',UW',FEED',FAST'
35,06_11_17',-1.19,LEFT',UW',FEED',FAST'
35,06_11_17',-1.19,LEFT',UW',FEED',FAST'
35,06_11_17',1.19,RITE',UW',NEST',FAST'
35,06_11_17',1.19,RITE',UW',NEST',FAST'
36,06_11_17',-1.19,LEFT',DW',NEST',FAST'
36,06_11_17',-1.19,LEFT',DW',NEST',FAST'
37,06_11_17',-1.19,LEFT',DW',NEST',FAST'
37,06_11_17',1.19,RITE',UW',NEST',FAST'
37,06_11_17',1.19,RITE',UW',NEST',FAST'
37,06_11_17',1.19,RITE',DW',FEED',FAST'
38,06_11_17',1.19,RITE',UW',NEST',FAST'
38,06_11_17',-1.19,LEFT',DW',NEST',FAST'
39,06_11_17',-1.19,LEFT',UW',FEED',FAST'
39,06_11_17',1.19,RITE',UW',NEST',FAST'
39,06_11_17',-1.19,LEFT',UW',FEED',FAST'
39,06_11_17',-1.19,LEFT',UW',FEED',FAST'
40,06_11_17',-1.19,LEFT',UW',FEED',FAST'
41,06_11_17',1.19,RITE',UW',NEST',FAST'
41,06_11_17',1.19,RITE',UW',NEST',FAST'
41,06_11_17',-1.19,LEFT',UW',FEED',FAST'
41,06_11_17',-1.19,LEFT',DW',NEST',FAST'
42,06_11_17',-1.19,LEFT',UW',FEED',FAST'
43,06_11_17',1.19,RITE',UW',NEST',FAST'
43,06_11_17',-1.19,LEFT',UW',FEED',FAST'
43,06_11_17',1.19,RITE',UW',NEST',FAST'
44,06_11_17',-1.19,LEFT',DW',NEST',FAST'
44,06_11_17',-1.19,LEFT',UW',FEED',FAST'
45,06_11_17',1.19,RITE',UW',NEST',FAST'
45,06_11_17',-1.19,LEFT',UW',FEED',FAST'
46,06_11_17',-1.19,LEFT',DW',NEST',FAST'
46,06_11_17',1.19,RITE',UW',NEST',FAST'
47,06_11_17',-1.19,LEFT',UW',FEED',FAST'
47,06_11_17',-1.19,LEFT',DW',NEST',FAST'
47,06_11_17',-1.19,LEFT',DW',NEST',FAST'
48,06_11_17',1.19,RITE',DW',FEED',FAST'
48,06_11_17',-1.19,LEFT',UW',FEED',FAST'
48,06_11_17',1.19,RITE',DW',FEED',FAST'
48,06_11_17',1.19,RITE',UW',NEST',FAST'
48,06_11_17',1.19,RITE',UW',NEST',FAST'
49,06_11_17',-1.19,LEFT',UW',FEED',FAST'
49,06_11_17',-1.19,LEFT',DW',NEST',FAST'
50,06_11_17',1.19,RITE',DW',FEED',FAST'
50,06_11_17',1.19,RITE',UW',NEST',FAST'
50,06_11_17',-1.19,LEFT',DW',NEST',FAST'
51,06_11_17',1.19,RITE',UW',NEST',FAST'
51,06_11_17',1.19,RITE',UW',NEST',FAST'
52,06_11_17',1.19,RITE',DW',FEED',FAST'
52,06_11_17',1.19,RITE',UW',NEST',FAST'
52,06_11_17',1.19,RITE',DW',FEED',FAST'
53,06_11_17',-1.19,LEFT',UW',FEED',FAST'
53,06_11_17',-1.19,LEFT',UW',FEED',FAST'
53,06_11_17',-1.19,LEFT',UW',FEED',FAST'
54,06_11_17',1.19,RITE',DW',FEED',FAST'
54,06_11_17',-1.19,LEFT',UW',FEED',FAST'
55,06_11_17',-1.19,LEFT',UW',FEED',FAST'
55,06_11_17',1.19,RITE',UW',NEST',FAST'
55,06_11_17',1.19,RITE',UW',NEST',FAST'
56,06_11_17',1.19,RITE',UW',NEST',FAST'
56,06_11_17',1.19,RITE',DW',FEED',FAST'
57,06_11_17',1.19,RITE',DW',FEED',FAST'
57,06_11_17',1.19,RITE',UW',NEST',FAST'
58,06_11_17',-1.19,LEFT',UW',FEED',FAST'
58,06_11_17',1.19,RITE',UW',NEST',FAST'
58,06_11_17',1.19,RITE',UW',NEST',FAST'
58,06_11_17',1.19,RITE',UW',NEST',FAST'
58,06_11_17',1.19,RITE',DW',FEED',FAST'
58,06_11_17',-1.19,LEFT',DW',NEST',FAST'
58,06_11_17',1.19,RITE',UW',NEST',FAST'
59,06_11_17',1.19,RITE',DW',FEED',FAST'
59,06_11_17',-1.19,LEFT',UW',FEED',FAST'
60,06_11_17',1.19,RITE',DW',FEED',FAST'
60,06_11_17',1.19,RITE',DW',FEED',FAST'
61,06_11_17',1.19,RITE',UW',NEST',FAST'
61,06_11_17',-1.19,LEFT',DW',NEST',FAST'
61,06_11_17',1.19,RITE',UW',NEST',FAST'
62,06_11_17',1.19,RITE',DW',FEED',FAST'
63,06_11_17',-1.19,LEFT',UW',FEED',FAST'
63,06_11_17',1.19,RITE',UW',NEST',FAST'
64,06_11_17',1.19,RITE',DW',FEED',FAST'
64,06_11_17',1.19,RITE',DW',FEED',FAST'
64,06_11_17',-1.19,LEFT',UW',FEED',FAST'
65,06_11_17',1.19,RITE',DW',FEED',FAST'
65,06_11_17',-1.19,LEFT',DW',NEST',FAST'
66,06_11_17',-1.19,LEFT',UW',FEED',FAST'
67,06_11_17',-1.19,LEFT',DW',NEST',FAST'
67,06_11_17',-1.19,LEFT',UW',FEED',FAST'
67,06_11_17',1.19,RITE',UW',NEST',FAST'
68,06_11_17',1.19,RITE',UW',NEST',FAST'
69,06_11_17',-1.19,LEFT',UW',FEED',FAST'
69,06_11_17',1.19,RITE',UW',NEST',FAST'
69,06_11_17',-1.19,LEFT',DW',NEST',FAST'
69,06_11_17',-1.19,LEFT',DW',NEST',FAST'
70,06_11_17',1.19,RITE',UW',NEST',FAST'
72,06_11_17',-1.19,LEFT',UW',FEED',FAST'
72,06_11_17',-1.19,LEFT',UW',FEED',FAST'
72,06_11_17',-1.19,LEFT',DW',NEST',FAST'
73,06_11_17',-1.19,LEFT',DW',NEST',FAST'
73,06_11_17',1.19,RITE',UW',NEST',FAST'
74,06_11_17',-1.19,LEFT',DW',NEST',FAST'
76,06_11_17',1.19,RITE',DW',FEED',FAST'
76,06_11_17',-1.19,LEFT',UW',FEED',FAST'
77,06_11_17',-1.19,LEFT',UW',FEED',FAST'
78,06_11_17',1.19,RITE',DW',FEED',FAST'
78,06_11_17',-1.19,LEFT',UW',FEED',FAST'
78,06_11_17',1.19,RITE',UW',NEST',FAST'
78,06_11_17',1.19,RITE',UW',NEST',FAST'
79,06_11_17',-1.19,LEFT',DW',NEST',FAST'
79,06_11_17',1.19,RITE',UW',NEST',FAST'
79,06_11_17',-1.19,LEFT',DW',NEST',FAST'
80,06_11_17',-1.19,LEFT',DW',NEST',FAST'
80,06_11_17',-1.19,LEFT',UW',FEED',FAST'
80,06_11_17',-1.19,LEFT',DW',NEST',FAST'
81,06_11_17',1.19,RITE',UW',NEST',FAST'
82,06_11_17',1.19,RITE',DW',FEED',FAST'
82,06_11_17',-1.19,LEFT',UW',FEED',FAST'
83,06_11_17',-1.19,LEFT',DW',NEST',FAST'
84,06_11_17',-1.19,LEFT',DW',NEST',FAST'
85,06_11_17',-1.19,LEFT',UW',FEED',FAST'
86,06_11_17',-1.19,LEFT',DW',NEST',FAST'
88,06_11_17',-1.19,LEFT',UW',FEED',FAST'
89,06_11_17',-1.19,LEFT',UW',FEED',FAST'
89,06_11_17',-1.19,LEFT',UW',FEED',FAST'
89,06_11_17',-1.19,LEFT',UW',FEED',FAST'
90,06_11_17',1.19,RITE',DW',FEED',FAST'
90,06_11_17',1.19,RITE',DW',FEED',FAST'
90,06_11_17',-1.19,LEFT',DW',NEST',FAST'
90,06_11_17',-1.19,LEFT',DW',NEST',FAST'
90,06_11_17',1.19,RITE',UW',NEST',FAST'
90,06_11_17',-1.19,LEFT',UW',FEED',FAST'
90,06_11_17',-1.19,LEFT',UW',FEED',FAST'
91,06_11_17',-1.19,LEFT',UW',FEED',FAST'
92,06_11_17',1.19,RITE',UW',NEST',FAST'
96,06_11_17',-1.19,LEFT',UW',FEED',FAST'
97,06_11_17',1.19,RITE',DW',FEED',FAST'
97,06_11_17',1.19,RITE',UW',NEST',FAST'
99,06_11_17',1.19,RITE',UW',NEST',FAST'
102,06_11_17',1.19,RITE',UW',NEST',FAST'
107,06_11_17',-1.19,LEFT',UW',FEED',FAST'
109,06_11_17',1.19,RITE',UW',NEST',FAST'
113,06_11_17',-1.19,LEFT',UW',FEED',FAST'
120,06_11_17',-1.19,LEFT',UW',FEED',FAST'
3,06_12_17',-1.07,RITE',DW',NEST',FAST'
4,06_12_17',0.25,LEFT',DW',FEED',SLOW'
5,06_12_17',0.25,LEFT',UW',NEST',SLOW'
10,06_12_17',0.25,LEFT',DW',FEED',SLOW'
13,06_12_17',0.25,LEFT',DW',FEED',SLOW'
15,06_12_17',-1.07,RITE',UW',FEED',FAST'
15,06_12_17',-1.07,RITE',UW',FEED',FAST'
17,06_12_17',0.25,LEFT',UW',NEST',SLOW'
19,06_12_17',-1.07,RITE',DW',NEST',FAST'
19,06_12_17',-1.07,RITE',UW',FEED',FAST'
19,06_12_17',0.25,LEFT',UW',NEST',SLOW'
28,06_12_17',0.25,LEFT',DW',FEED',SLOW'
28,06_12_17',0.25,LEFT',UW',NEST',SLOW'
34,06_12_17',-1.07,RITE',DW',NEST',FAST'
35,06_12_17',0.25,LEFT',UW',NEST',SLOW'
36,06_12_17',-1.07,RITE',DW',NEST',FAST'
37,06_12_17',-1.07,RITE',UW',FEED',FAST'
44,06_12_17',0.25,LEFT',UW',NEST',SLOW'
45,06_12_17',0.25,LEFT',UW',NEST',SLOW'
46,06_12_17',-1.07,RITE',UW',FEED',FAST'
46,06_12_17',0.25,LEFT',UW',NEST',SLOW'
46,06_12_17',0.25,LEFT',UW',NEST',SLOW'
48,06_12_17',-1.07,RITE',UW',FEED',FAST'
48,06_12_17',-1.07,RITE',DW',NEST',FAST'
49,06_12_17',-1.07,RITE',UW',FEED',FAST'
50,06_12_17',0.25,LEFT',DW',FEED',SLOW'
53,06_12_17',-1.07,RITE',UW',FEED',FAST'
54,06_12_17',-1.07,RITE',DW',NEST',FAST'
55,06_12_17',0.25,LEFT',UW',NEST',SLOW'
56,06_12_17',0.25,LEFT',UW',NEST',SLOW'
56,06_12_17',0.25,LEFT',UW',NEST',SLOW'
56,06_12_17',-1.07,RITE',UW',FEED',FAST'
56,06_12_17',-1.07,RITE',DW',NEST',FAST'
57,06_12_17',-1.07,RITE',DW',NEST',FAST'
64,06_12_17',-1.07,RITE',UW',FEED',FAST'
65,06_12_17',-1.07,RITE',DW',NEST',FAST'
69,06_12_17',-1.07,RITE',UW',FEED',FAST'
69,06_12_17',-1.07,RITE',DW',NEST',FAST'
70,06_12_17',0.25,LEFT',UW',NEST',SLOW'
71,06_12_17',-1.07,RITE',DW',NEST',FAST'
71,06_12_17',-1.07,RITE',DW',NEST',FAST'
71,06_12_17',0.25,LEFT',UW',NEST',SLOW'
75,06_12_17',-1.07,RITE',UW',FEED',FAST'
82,06_12_17',0.25,LEFT',DW',FEED',SLOW'
87,06_12_17',-1.07,RITE',UW',FEED',FAST'
88,06_12_17',-1.07,RITE',UW',FEED',FAST'
89,06_12_17',0.25,LEFT',UW',NEST',SLOW'
89,06_12_17',-1.07,RITE',DW',NEST',FAST'
91,06_12_17',0.25,LEFT',UW',NEST',SLOW'
97,06_12_17',-1.07,RITE',UW',FEED',FAST'
98,06_12_17',-1.07,RITE',DW',NEST',FAST'
99,06_12_17',0.25,LEFT',DW',FEED',SLOW'
100,06_12_17',0.25,LEFT',DW',FEED',SLOW'
101,06_12_17',0.25,LEFT',DW',FEED',SLOW'
102,06_12_17',-1.07,RITE',UW',FEED',FAST'
103,06_12_17',0.25,LEFT',UW',NEST',SLOW'
103,06_12_17',0.25,LEFT',UW',NEST',SLOW'
108,06_12_17',-1.07,RITE',UW',FEED',FAST'
108,06_12_17',-1.07,RITE',UW',FEED',FAST'
110,06_12_17',0.25,LEFT',DW',FEED',SLOW'
116,06_12_17',0.25,LEFT',UW',NEST',SLOW'
116,06_12_17',0.25,LEFT',DW',FEED',SLOW'
120,06_12_17',0.25,LEFT',UW',NEST',SLOW'
120,06_12_17',-1.07,RITE',DW',NEST',FAST'
1,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
2,06_14_17',-0.25,LEFT',UW',FEED',SLOW'
2,06_14_17',-0.25,LEFT',DW',NEST',SLOW'
2,06_14_17',1.07,RITE',UW',NEST',FAST'
3,06_14_17',1.07,RITE',DW',FEED',FAST'
4,06_14_17',1.07,RITE',UW',NEST',FAST'
5,06_14_17',1.07,RITE',DW',FEED',FAST'
